domain,party,cmpt_rank,counts,classification,category,is_news,is_local,is_poli_control,rank
1011now.com,Democrat,3.0,1170,local,news,True,True,False,4.0
1011now.com,Democrat,4.0,42,local,news,True,True,False,5.0
1011now.com,Democrat,5.0,4155,local,news,True,True,False,6.0
1011now.com,Democrat,6.0,10,local,news,True,True,False,7.0
1011now.com,Democrat,7.0,15,local,news,True,True,False,8.0
1011now.com,Republican,0.0,1,local,news,True,True,False,1.0
1011now.com,Republican,1.0,533,local,news,True,True,False,2.0
1011now.com,Republican,2.0,256,local,news,True,True,False,3.0
1011now.com,Republican,3.0,4072,local,news,True,True,False,4.0
1011now.com,Republican,4.0,25792,local,news,True,True,False,5.0
1011now.com,Republican,5.0,10138,local,news,True,True,False,6.0
1011now.com,Republican,6.0,24548,local,news,True,True,False,7.0
1011now.com,Republican,7.0,8952,local,news,True,True,False,8.0
1011now.com,Republican,8.0,4149,local,news,True,True,False,9.0
1011now.com,Republican,9.0,647,local,news,True,True,False,10.0
1011now.com,Republican,10.0,214,local,news,True,True,False,11.0
1011now.com,Republican,11.0,130,local,news,True,True,False,12.0
1011now.com,Republican,12.0,8,local,news,True,True,False,13.0
10news.com,Democrat,1.0,1,local,news,True,True,False,2.0
10news.com,Democrat,2.0,466,local,news,True,True,False,3.0
10news.com,Democrat,3.0,15,local,news,True,True,False,4.0
10news.com,Democrat,4.0,52,local,news,True,True,False,5.0
10news.com,Democrat,5.0,1524,local,news,True,True,False,6.0
10news.com,Democrat,6.0,3137,local,news,True,True,False,7.0
10news.com,Democrat,7.0,3048,local,news,True,True,False,8.0
10news.com,Democrat,8.0,754,local,news,True,True,False,9.0
10news.com,Democrat,9.0,453,local,news,True,True,False,10.0
10news.com,Democrat,10.0,12,local,news,True,True,False,11.0
10tv.com,Democrat,0.0,5,local,news,True,True,False,1.0
10tv.com,Democrat,1.0,1317,local,news,True,True,False,2.0
10tv.com,Democrat,2.0,305,local,news,True,True,False,3.0
10tv.com,Democrat,3.0,2130,local,news,True,True,False,4.0
10tv.com,Democrat,4.0,3643,local,news,True,True,False,5.0
10tv.com,Democrat,5.0,3472,local,news,True,True,False,6.0
10tv.com,Democrat,6.0,3536,local,news,True,True,False,7.0
10tv.com,Democrat,7.0,3920,local,news,True,True,False,8.0
10tv.com,Democrat,8.0,1274,local,news,True,True,False,9.0
10tv.com,Democrat,9.0,1567,local,news,True,True,False,10.0
10tv.com,Democrat,10.0,1319,local,news,True,True,False,11.0
10tv.com,Democrat,11.0,25,local,news,True,True,False,12.0
10tv.com,Republican,1.0,10,local,news,True,True,False,2.0
10tv.com,Republican,2.0,13,local,news,True,True,False,3.0
10tv.com,Republican,3.0,3,local,news,True,True,False,4.0
10tv.com,Republican,4.0,1714,local,news,True,True,False,5.0
10tv.com,Republican,5.0,11020,local,news,True,True,False,6.0
10tv.com,Republican,6.0,4968,local,news,True,True,False,7.0
10tv.com,Republican,7.0,1351,local,news,True,True,False,8.0
10tv.com,Republican,8.0,905,local,news,True,True,False,9.0
11alive.com,Democrat,1.0,110,local,news,True,True,False,2.0
11alive.com,Democrat,2.0,2396,local,news,True,True,False,3.0
11alive.com,Democrat,3.0,4165,local,news,True,True,False,4.0
11alive.com,Democrat,4.0,5899,local,news,True,True,False,5.0
11alive.com,Democrat,5.0,14680,local,news,True,True,False,6.0
11alive.com,Democrat,6.0,11125,local,news,True,True,False,7.0
11alive.com,Democrat,7.0,9441,local,news,True,True,False,8.0
11alive.com,Democrat,8.0,3610,local,news,True,True,False,9.0
11alive.com,Democrat,9.0,179,local,news,True,True,False,10.0
11alive.com,Democrat,12.0,2,local,news,True,True,False,13.0
11alive.com,Republican,1.0,421,local,news,True,True,False,2.0
11alive.com,Republican,2.0,29,local,news,True,True,False,3.0
11alive.com,Republican,3.0,3682,local,news,True,True,False,4.0
11alive.com,Republican,4.0,7342,local,news,True,True,False,5.0
11alive.com,Republican,5.0,11475,local,news,True,True,False,6.0
11alive.com,Republican,6.0,13942,local,news,True,True,False,7.0
11alive.com,Republican,7.0,5865,local,news,True,True,False,8.0
11alive.com,Republican,8.0,2798,local,news,True,True,False,9.0
11alive.com,Republican,9.0,1076,local,news,True,True,False,10.0
11alive.com,Republican,10.0,35,local,news,True,True,False,11.0
12news.com,Democrat,2.0,490,local,news,True,True,False,3.0
12news.com,Democrat,3.0,1466,local,news,True,True,False,4.0
12news.com,Democrat,4.0,105,local,news,True,True,False,5.0
12news.com,Democrat,5.0,1700,local,news,True,True,False,6.0
12news.com,Democrat,6.0,2810,local,news,True,True,False,7.0
12news.com,Democrat,7.0,3041,local,news,True,True,False,8.0
12news.com,Democrat,8.0,6244,local,news,True,True,False,9.0
12news.com,Democrat,9.0,41,local,news,True,True,False,10.0
12news.com,Republican,1.0,12,local,news,True,True,False,2.0
12news.com,Republican,2.0,841,local,news,True,True,False,3.0
12news.com,Republican,3.0,376,local,news,True,True,False,4.0
12news.com,Republican,4.0,147,local,news,True,True,False,5.0
12news.com,Republican,5.0,2185,local,news,True,True,False,6.0
12news.com,Republican,6.0,2344,local,news,True,True,False,7.0
12news.com,Republican,7.0,2118,local,news,True,True,False,8.0
12news.com,Republican,8.0,588,local,news,True,True,False,9.0
12news.com,Republican,9.0,12,local,news,True,True,False,10.0
12news.com,Republican,10.0,632,local,news,True,True,False,11.0
12news.com,Republican,11.0,258,local,news,True,True,False,12.0
12news.com,Republican,12.0,4,local,news,True,True,False,13.0
12newsnow.com,Democrat,3.0,29,local,news,True,True,False,4.0
12newsnow.com,Democrat,4.0,1179,local,news,True,True,False,5.0
12newsnow.com,Republican,1.0,16,local,news,True,True,False,2.0
12newsnow.com,Republican,2.0,8,local,news,True,True,False,3.0
12newsnow.com,Republican,3.0,1893,local,news,True,True,False,4.0
12newsnow.com,Republican,4.0,699,local,news,True,True,False,5.0
12newsnow.com,Republican,5.0,2747,local,news,True,True,False,6.0
12newsnow.com,Republican,6.0,2363,local,news,True,True,False,7.0
12newsnow.com,Republican,7.0,4381,local,news,True,True,False,8.0
12newsnow.com,Republican,8.0,2634,local,news,True,True,False,9.0
12newsnow.com,Republican,9.0,523,local,news,True,True,False,10.0
12newsnow.com,Republican,10.0,312,local,news,True,True,False,11.0
12newsnow.com,Republican,11.0,457,local,news,True,True,False,12.0
12newsnow.com,Republican,12.0,106,local,news,True,True,False,13.0
12newsnow.com,Republican,13.0,2,local,news,True,True,False,14.0
13abc.com,Democrat,3.0,125,local,news,True,True,False,4.0
13abc.com,Democrat,4.0,271,local,news,True,True,False,5.0
13abc.com,Democrat,5.0,71,local,news,True,True,False,6.0
13abc.com,Democrat,6.0,2312,local,news,True,True,False,7.0
13abc.com,Democrat,7.0,680,local,news,True,True,False,8.0
13abc.com,Democrat,8.0,737,local,news,True,True,False,9.0
13abc.com,Democrat,9.0,86,local,news,True,True,False,10.0
13abc.com,Democrat,10.0,41,local,news,True,True,False,11.0
13abc.com,Republican,2.0,4,local,news,True,True,False,3.0
13abc.com,Republican,3.0,2816,local,news,True,True,False,4.0
13abc.com,Republican,4.0,2086,local,news,True,True,False,5.0
13abc.com,Republican,5.0,733,local,news,True,True,False,6.0
13abc.com,Republican,6.0,433,local,news,True,True,False,7.0
13abc.com,Republican,7.0,536,local,news,True,True,False,8.0
13abc.com,Republican,8.0,206,local,news,True,True,False,9.0
13abc.com,Republican,9.0,135,local,news,True,True,False,10.0
13abc.com,Republican,10.0,1,local,news,True,True,False,11.0
13abc.com,Republican,11.0,3,local,news,True,True,False,12.0
13newsnow.com,Democrat,1.0,976,local,news,True,True,False,2.0
13newsnow.com,Democrat,2.0,2139,local,news,True,True,False,3.0
13newsnow.com,Democrat,3.0,3946,local,news,True,True,False,4.0
13newsnow.com,Democrat,4.0,12994,local,news,True,True,False,5.0
13newsnow.com,Democrat,5.0,9912,local,news,True,True,False,6.0
13newsnow.com,Democrat,6.0,23102,local,news,True,True,False,7.0
13newsnow.com,Democrat,7.0,12041,local,news,True,True,False,8.0
13newsnow.com,Democrat,8.0,5571,local,news,True,True,False,9.0
13newsnow.com,Democrat,9.0,2296,local,news,True,True,False,10.0
13newsnow.com,Democrat,10.0,457,local,news,True,True,False,11.0
13newsnow.com,Democrat,11.0,27,local,news,True,True,False,12.0
13newsnow.com,Democrat,12.0,1,local,news,True,True,False,13.0
13newsnow.com,Republican,1.0,32,local,news,True,True,False,2.0
13newsnow.com,Republican,2.0,1657,local,news,True,True,False,3.0
13newsnow.com,Republican,3.0,341,local,news,True,True,False,4.0
13newsnow.com,Republican,4.0,386,local,news,True,True,False,5.0
13newsnow.com,Republican,5.0,3901,local,news,True,True,False,6.0
13newsnow.com,Republican,6.0,6163,local,news,True,True,False,7.0
13newsnow.com,Republican,7.0,1876,local,news,True,True,False,8.0
13newsnow.com,Republican,8.0,145,local,news,True,True,False,9.0
13newsnow.com,Republican,9.0,4,local,news,True,True,False,10.0
13wham.com,Democrat,1.0,20,local,news,True,True,False,2.0
13wham.com,Democrat,2.0,17,local,news,True,True,False,3.0
13wham.com,Democrat,3.0,934,local,news,True,True,False,4.0
13wham.com,Democrat,4.0,5101,local,news,True,True,False,5.0
13wham.com,Democrat,5.0,7122,local,news,True,True,False,6.0
13wham.com,Democrat,6.0,6298,local,news,True,True,False,7.0
13wham.com,Democrat,7.0,15078,local,news,True,True,False,8.0
13wham.com,Democrat,8.0,2290,local,news,True,True,False,9.0
13wham.com,Democrat,9.0,83,local,news,True,True,False,10.0
13wham.com,Democrat,10.0,6,local,news,True,True,False,11.0
13wham.com,Republican,1.0,111,local,news,True,True,False,2.0
13wham.com,Republican,2.0,20,local,news,True,True,False,3.0
13wham.com,Republican,3.0,1010,local,news,True,True,False,4.0
13wham.com,Republican,4.0,1001,local,news,True,True,False,5.0
13wham.com,Republican,5.0,1583,local,news,True,True,False,6.0
13wham.com,Republican,6.0,2330,local,news,True,True,False,7.0
13wham.com,Republican,7.0,113,local,news,True,True,False,8.0
13wham.com,Republican,8.0,12,local,news,True,True,False,9.0
13wham.com,Republican,9.0,9,local,news,True,True,False,10.0
13wmaz.com,Democrat,2.0,9,local,news,True,True,False,3.0
13wmaz.com,Democrat,3.0,35,local,news,True,True,False,4.0
13wmaz.com,Democrat,4.0,1662,local,news,True,True,False,5.0
13wmaz.com,Democrat,5.0,1584,local,news,True,True,False,6.0
13wmaz.com,Democrat,6.0,1382,local,news,True,True,False,7.0
13wmaz.com,Democrat,7.0,168,local,news,True,True,False,8.0
13wmaz.com,Democrat,8.0,48,local,news,True,True,False,9.0
13wmaz.com,Democrat,9.0,103,local,news,True,True,False,10.0
13wmaz.com,Democrat,10.0,258,local,news,True,True,False,11.0
13wmaz.com,Democrat,11.0,83,local,news,True,True,False,12.0
13wmaz.com,Republican,0.0,2,local,news,True,True,False,1.0
13wmaz.com,Republican,1.0,584,local,news,True,True,False,2.0
13wmaz.com,Republican,2.0,4,local,news,True,True,False,3.0
13wmaz.com,Republican,3.0,83,local,news,True,True,False,4.0
13wmaz.com,Republican,4.0,73,local,news,True,True,False,5.0
13wmaz.com,Republican,5.0,136,local,news,True,True,False,6.0
13wmaz.com,Republican,6.0,840,local,news,True,True,False,7.0
13wmaz.com,Republican,7.0,13,local,news,True,True,False,8.0
13wmaz.com,Republican,8.0,221,local,news,True,True,False,9.0
13wmaz.com,Republican,9.0,442,local,news,True,True,False,10.0
13wmaz.com,Republican,10.0,317,local,news,True,True,False,11.0
13wmaz.com,Republican,11.0,60,local,news,True,True,False,12.0
13wmaz.com,Republican,12.0,2,local,news,True,True,False,13.0
1430wcmy.com,Republican,6.0,5,,news,True,,False,7.0
1440wrok.com,Republican,3.0,54,,news,True,,False,4.0
1440wrok.com,Republican,4.0,757,,news,True,,False,5.0
1440wrok.com,Republican,5.0,431,,news,True,,False,6.0
14news.com,Democrat,2.0,10,local,news,True,True,False,3.0
14news.com,Democrat,3.0,124,local,news,True,True,False,4.0
14news.com,Democrat,4.0,419,local,news,True,True,False,5.0
14news.com,Democrat,5.0,1413,local,news,True,True,False,6.0
14news.com,Democrat,6.0,680,local,news,True,True,False,7.0
14news.com,Democrat,7.0,1607,local,news,True,True,False,8.0
14news.com,Democrat,8.0,498,local,news,True,True,False,9.0
14news.com,Democrat,9.0,14,local,news,True,True,False,10.0
21centurystate.com,Democrat,7.0,3,,other_third_party,False,,False,8.0
247sports.com,Republican,1.0,1,national,news,True,False,False,2.0
247sports.com,Republican,3.0,62,national,news,True,False,False,4.0
247sports.com,Republican,4.0,111,national,news,True,False,False,5.0
247sports.com,Republican,5.0,73,national,news,True,False,False,6.0
247sports.com,Republican,6.0,1,national,news,True,False,False,7.0
247sports.com,Republican,8.0,74,national,news,True,False,False,9.0
247sports.com,Republican,9.0,276,national,news,True,False,False,10.0
247sports.com,Republican,10.0,17,national,news,True,False,False,11.0
247sports.com,Republican,11.0,109,national,news,True,False,False,12.0
27east.com,Republican,4.0,8,local,news,True,True,False,5.0
27east.com,Republican,5.0,28,local,news,True,True,False,6.0
27east.com,Republican,6.0,1266,local,news,True,True,False,7.0
27east.com,Republican,7.0,5,local,news,True,True,False,8.0
3newsnow.com,Democrat,2.0,14,local,news,True,True,False,3.0
3newsnow.com,Democrat,3.0,336,local,news,True,True,False,4.0
3newsnow.com,Democrat,4.0,791,local,news,True,True,False,5.0
3newsnow.com,Democrat,5.0,491,local,news,True,True,False,6.0
3newsnow.com,Democrat,6.0,45,local,news,True,True,False,7.0
3newsnow.com,Democrat,7.0,395,local,news,True,True,False,8.0
3newsnow.com,Democrat,9.0,425,local,news,True,True,False,10.0
3newsnow.com,Democrat,10.0,4,local,news,True,True,False,11.0
3newsnow.com,Republican,1.0,513,local,news,True,True,False,2.0
3newsnow.com,Republican,2.0,458,local,news,True,True,False,3.0
3newsnow.com,Republican,3.0,1469,local,news,True,True,False,4.0
3newsnow.com,Republican,4.0,3649,local,news,True,True,False,5.0
3newsnow.com,Republican,5.0,6408,local,news,True,True,False,6.0
3newsnow.com,Republican,6.0,10569,local,news,True,True,False,7.0
3newsnow.com,Republican,7.0,3770,local,news,True,True,False,8.0
3newsnow.com,Republican,8.0,1558,local,news,True,True,False,9.0
3newsnow.com,Republican,9.0,666,local,news,True,True,False,10.0
3newsnow.com,Republican,10.0,367,local,news,True,True,False,11.0
3newsnow.com,Republican,11.0,161,local,news,True,True,False,12.0
3newsnow.com,Republican,12.0,47,local,news,True,True,False,13.0
401kspecialistmag.com,Democrat,2.0,675,,news,True,,False,3.0
401kspecialistmag.com,Democrat,3.0,681,,news,True,,False,4.0
401kspecialistmag.com,Democrat,4.0,3259,,news,True,,False,5.0
401kspecialistmag.com,Democrat,5.0,220,,news,True,,False,6.0
401kspecialistmag.com,Democrat,6.0,9,,news,True,,False,7.0
401kspecialistmag.com,Democrat,7.0,2,,news,True,,False,8.0
401kspecialistmag.com,Democrat,8.0,2,,news,True,,False,9.0
401kspecialistmag.com,Republican,1.0,61,,news,True,,False,2.0
401kspecialistmag.com,Republican,2.0,1588,,news,True,,False,3.0
401kspecialistmag.com,Republican,3.0,3524,,news,True,,False,4.0
401kspecialistmag.com,Republican,4.0,140,,news,True,,False,5.0
401kspecialistmag.com,Republican,5.0,267,,news,True,,False,6.0
401kspecialistmag.com,Republican,6.0,24,,news,True,,False,7.0
4029tv.com,Democrat,2.0,1,local,news,True,True,False,3.0
4029tv.com,Democrat,3.0,621,local,news,True,True,False,4.0
4029tv.com,Democrat,4.0,11,local,news,True,True,False,5.0
4029tv.com,Democrat,5.0,528,local,news,True,True,False,6.0
4029tv.com,Democrat,6.0,1856,local,news,True,True,False,7.0
4029tv.com,Democrat,7.0,145,local,news,True,True,False,8.0
4029tv.com,Democrat,8.0,1120,local,news,True,True,False,9.0
4029tv.com,Democrat,9.0,14,local,news,True,True,False,10.0
4029tv.com,Republican,1.0,1,local,news,True,True,False,2.0
4029tv.com,Republican,2.0,8,local,news,True,True,False,3.0
4029tv.com,Republican,3.0,52,local,news,True,True,False,4.0
4029tv.com,Republican,4.0,1305,local,news,True,True,False,5.0
4029tv.com,Republican,5.0,2486,local,news,True,True,False,6.0
4029tv.com,Republican,6.0,2947,local,news,True,True,False,7.0
4029tv.com,Republican,7.0,1878,local,news,True,True,False,8.0
4029tv.com,Republican,8.0,523,local,news,True,True,False,9.0
4029tv.com,Republican,9.0,795,local,news,True,True,False,10.0
4029tv.com,Republican,10.0,81,local,news,True,True,False,11.0
4029tv.com,Republican,11.0,1,local,news,True,True,False,12.0
406mtsports.com,Republican,3.0,7,local,news,True,True,False,4.0
406mtsports.com,Republican,4.0,102,local,news,True,True,False,5.0
406mtsports.com,Republican,5.0,218,local,news,True,True,False,6.0
406mtsports.com,Republican,6.0,1,local,news,True,True,False,7.0
41nbc.com,Democrat,1.0,47,local,news,True,True,False,2.0
41nbc.com,Democrat,2.0,2,local,news,True,True,False,3.0
41nbc.com,Democrat,3.0,14,local,news,True,True,False,4.0
41nbc.com,Democrat,4.0,433,local,news,True,True,False,5.0
41nbc.com,Democrat,5.0,2350,local,news,True,True,False,6.0
41nbc.com,Democrat,6.0,2616,local,news,True,True,False,7.0
41nbc.com,Democrat,7.0,481,local,news,True,True,False,8.0
41nbc.com,Democrat,8.0,220,local,news,True,True,False,9.0
41nbc.com,Republican,7.0,7,local,news,True,True,False,8.0
41nbc.com,Republican,8.0,1,local,news,True,True,False,9.0
5280.com,Democrat,3.0,10,local,news,True,True,False,4.0
5280.com,Democrat,4.0,226,local,news,True,True,False,5.0
5280.com,Democrat,5.0,543,local,news,True,True,False,6.0
5280.com,Democrat,6.0,89,local,news,True,True,False,7.0
5280.com,Democrat,7.0,10,local,news,True,True,False,8.0
5280.com,Democrat,8.0,227,local,news,True,True,False,9.0
5280.com,Democrat,9.0,312,local,news,True,True,False,10.0
5280.com,Democrat,10.0,135,local,news,True,True,False,11.0
5280.com,Democrat,11.0,2247,local,news,True,True,False,12.0
5280.com,Democrat,12.0,4,local,news,True,True,False,13.0
560theanswer.com,Republican,4.0,11,,news,True,,False,5.0
560theanswer.com,Republican,5.0,11,,news,True,,False,6.0
560theanswer.com,Republican,6.0,82,,news,True,,False,7.0
560theanswer.com,Republican,7.0,103,,news,True,,False,8.0
560theanswer.com,Republican,8.0,22,,news,True,,False,9.0
560theanswer.com,Republican,9.0,119,,news,True,,False,10.0
560theanswer.com,Republican,10.0,15,,news,True,,False,11.0
560theanswer.com,Republican,11.0,5,,news,True,,False,12.0
5newsonline.com,Republican,1.0,32,local,news,True,True,False,2.0
5newsonline.com,Republican,2.0,23,local,news,True,True,False,3.0
5newsonline.com,Republican,3.0,271,local,news,True,True,False,4.0
5newsonline.com,Republican,4.0,7314,local,news,True,True,False,5.0
5newsonline.com,Republican,5.0,7571,local,news,True,True,False,6.0
5newsonline.com,Republican,6.0,4541,local,news,True,True,False,7.0
5newsonline.com,Republican,7.0,5969,local,news,True,True,False,8.0
5newsonline.com,Republican,8.0,3147,local,news,True,True,False,9.0
5newsonline.com,Republican,9.0,564,local,news,True,True,False,10.0
5newsonline.com,Republican,10.0,66,local,news,True,True,False,11.0
5newsonline.com,Republican,11.0,152,local,news,True,True,False,12.0
5newsonline.com,Republican,12.0,30,local,news,True,True,False,13.0
5newsonline.com,Republican,13.0,3,local,news,True,True,False,14.0
6abc.com,Democrat,2.0,26,local,news,True,True,False,3.0
6abc.com,Democrat,3.0,1188,local,news,True,True,False,4.0
6abc.com,Democrat,4.0,1255,local,news,True,True,False,5.0
6abc.com,Democrat,5.0,6065,local,news,True,True,False,6.0
6abc.com,Democrat,6.0,6128,local,news,True,True,False,7.0
6abc.com,Democrat,7.0,3076,local,news,True,True,False,8.0
6abc.com,Democrat,8.0,1215,local,news,True,True,False,9.0
6abc.com,Democrat,9.0,331,local,news,True,True,False,10.0
6abc.com,Democrat,10.0,135,local,news,True,True,False,11.0
6abc.com,Democrat,11.0,3,local,news,True,True,False,12.0
6abc.com,Republican,0.0,2,local,news,True,True,False,1.0
6abc.com,Republican,1.0,24,local,news,True,True,False,2.0
6abc.com,Republican,2.0,1,local,news,True,True,False,3.0
6abc.com,Republican,7.0,1,local,news,True,True,False,8.0
6abc.com,Republican,8.0,1,local,news,True,True,False,9.0
6abc.com,Republican,10.0,3,local,news,True,True,False,11.0
6abc.com,Republican,11.0,4,local,news,True,True,False,12.0
6amcity.com,Republican,1.0,83,,news,True,,False,2.0
6amcity.com,Republican,6.0,7184,,news,True,,False,7.0
6amcity.com,Republican,7.0,37,,news,True,,False,8.0
710keel.com,Republican,1.0,273,local,news,True,True,False,2.0
710keel.com,Republican,2.0,376,local,news,True,True,False,3.0
710keel.com,Republican,3.0,560,local,news,True,True,False,4.0
710keel.com,Republican,4.0,368,local,news,True,True,False,5.0
710keel.com,Republican,5.0,381,local,news,True,True,False,6.0
710keel.com,Republican,6.0,197,local,news,True,True,False,7.0
710keel.com,Republican,7.0,145,local,news,True,True,False,8.0
710keel.com,Republican,8.0,136,local,news,True,True,False,9.0
710keel.com,Republican,9.0,204,local,news,True,True,False,10.0
710keel.com,Republican,10.0,58,local,news,True,True,False,11.0
710keel.com,Republican,11.0,145,local,news,True,True,False,12.0
710keel.com,Republican,12.0,25,local,news,True,True,False,13.0
83degreesmedia.com,Democrat,2.0,11,,news,True,,False,3.0
83degreesmedia.com,Democrat,3.0,6,,news,True,,False,4.0
83degreesmedia.com,Democrat,4.0,47,,news,True,,False,5.0
83degreesmedia.com,Democrat,5.0,117,,news,True,,False,6.0
83degreesmedia.com,Democrat,6.0,3159,,news,True,,False,7.0
83degreesmedia.com,Democrat,7.0,4144,,news,True,,False,8.0
83degreesmedia.com,Democrat,8.0,1307,,news,True,,False,9.0
83degreesmedia.com,Democrat,9.0,185,,news,True,,False,10.0
83degreesmedia.com,Democrat,10.0,22,,news,True,,False,11.0
8newsnow.com,Democrat,0.0,833,local,news,True,True,False,1.0
8newsnow.com,Democrat,1.0,15,local,news,True,True,False,2.0
8newsnow.com,Democrat,2.0,468,local,news,True,True,False,3.0
8newsnow.com,Democrat,3.0,790,local,news,True,True,False,4.0
8newsnow.com,Democrat,4.0,1074,local,news,True,True,False,5.0
8newsnow.com,Democrat,5.0,773,local,news,True,True,False,6.0
8newsnow.com,Democrat,6.0,1247,local,news,True,True,False,7.0
8newsnow.com,Democrat,7.0,3491,local,news,True,True,False,8.0
8newsnow.com,Democrat,8.0,1408,local,news,True,True,False,9.0
8newsnow.com,Democrat,9.0,1176,local,news,True,True,False,10.0
8newsnow.com,Democrat,10.0,1662,local,news,True,True,False,11.0
8newsnow.com,Democrat,11.0,744,local,news,True,True,False,12.0
8newsnow.com,Democrat,12.0,52,local,news,True,True,False,13.0
8newsnow.com,Republican,1.0,134,local,news,True,True,False,2.0
8newsnow.com,Republican,2.0,658,local,news,True,True,False,3.0
8newsnow.com,Republican,3.0,650,local,news,True,True,False,4.0
8newsnow.com,Republican,4.0,3926,local,news,True,True,False,5.0
8newsnow.com,Republican,5.0,3046,local,news,True,True,False,6.0
8newsnow.com,Republican,6.0,772,local,news,True,True,False,7.0
8newsnow.com,Republican,7.0,21,local,news,True,True,False,8.0
8newsnow.com,Republican,8.0,906,local,news,True,True,False,9.0
8newsnow.com,Republican,9.0,9,local,news,True,True,False,10.0
8newsnow.com,Republican,10.0,92,local,news,True,True,False,11.0
945theanswer.com,Republican,3.0,1,,other_third_party,False,,False,4.0
945theanswer.com,Republican,4.0,2,,other_third_party,False,,False,5.0
945theanswer.com,Republican,7.0,38,,other_third_party,False,,False,8.0
945theanswer.com,Republican,8.0,210,,other_third_party,False,,False,9.0
945theanswer.com,Republican,9.0,788,,other_third_party,False,,False,10.0
945theanswer.com,Republican,10.0,375,,other_third_party,False,,False,11.0
945theanswer.com,Republican,11.0,2,,other_third_party,False,,False,12.0
953mnc.com,Democrat,2.0,1,,news,True,,False,3.0
953mnc.com,Democrat,3.0,4,,news,True,,False,4.0
953mnc.com,Democrat,4.0,228,,news,True,,False,5.0
953mnc.com,Democrat,5.0,5,,news,True,,False,6.0
953mnc.com,Democrat,6.0,20,,news,True,,False,7.0
953mnc.com,Democrat,7.0,546,,news,True,,False,8.0
953mnc.com,Democrat,8.0,4,,news,True,,False,9.0
953mnc.com,Republican,2.0,400,,news,True,,False,3.0
953mnc.com,Republican,3.0,746,,news,True,,False,4.0
953mnc.com,Republican,4.0,5734,,news,True,,False,5.0
953mnc.com,Republican,5.0,18315,,news,True,,False,6.0
953mnc.com,Republican,6.0,12749,,news,True,,False,7.0
953mnc.com,Republican,7.0,6135,,news,True,,False,8.0
953mnc.com,Republican,8.0,338,,news,True,,False,9.0
959watd.com,Democrat,2.0,1,,news,True,,False,3.0
959watd.com,Democrat,3.0,118,,news,True,,False,4.0
959watd.com,Democrat,4.0,795,,news,True,,False,5.0
959watd.com,Democrat,5.0,822,,news,True,,False,6.0
959watd.com,Democrat,6.0,3860,,news,True,,False,7.0
959watd.com,Democrat,7.0,48,,news,True,,False,8.0
959watd.com,Democrat,8.0,23,,news,True,,False,9.0
959watd.com,Democrat,9.0,1,,news,True,,False,10.0
960thepatriot.com,Republican,3.0,2,,news,True,,False,4.0
960thepatriot.com,Republican,9.0,5,,news,True,,False,10.0
960thepatriot.com,Republican,10.0,190,,news,True,,False,11.0
9and10news.com,Democrat,0.0,18,local,news,True,True,False,1.0
9and10news.com,Democrat,1.0,61,local,news,True,True,False,2.0
9and10news.com,Democrat,2.0,8,local,news,True,True,False,3.0
9and10news.com,Democrat,4.0,3299,local,news,True,True,False,5.0
9and10news.com,Democrat,5.0,270,local,news,True,True,False,6.0
9and10news.com,Democrat,6.0,8,local,news,True,True,False,7.0
9and10news.com,Republican,1.0,579,local,news,True,True,False,2.0
9and10news.com,Republican,2.0,326,local,news,True,True,False,3.0
9and10news.com,Republican,3.0,1450,local,news,True,True,False,4.0
9and10news.com,Republican,4.0,3505,local,news,True,True,False,5.0
9and10news.com,Republican,5.0,4343,local,news,True,True,False,6.0
9and10news.com,Republican,6.0,3407,local,news,True,True,False,7.0
9and10news.com,Republican,7.0,901,local,news,True,True,False,8.0
9and10news.com,Republican,8.0,2504,local,news,True,True,False,9.0
9and10news.com,Republican,9.0,510,local,news,True,True,False,10.0
9and10news.com,Republican,10.0,857,local,news,True,True,False,11.0
9and10news.com,Republican,11.0,443,local,news,True,True,False,12.0
9and10news.com,Republican,12.0,3,local,news,True,True,False,13.0
9news.com,Democrat,1.0,446,local,news,True,True,False,2.0
9news.com,Democrat,2.0,12,local,news,True,True,False,3.0
9news.com,Democrat,3.0,1244,local,news,True,True,False,4.0
9news.com,Democrat,4.0,2022,local,news,True,True,False,5.0
9news.com,Democrat,5.0,3471,local,news,True,True,False,6.0
9news.com,Democrat,6.0,1442,local,news,True,True,False,7.0
9news.com,Democrat,7.0,1680,local,news,True,True,False,8.0
9news.com,Democrat,8.0,922,local,news,True,True,False,9.0
9news.com,Democrat,9.0,223,local,news,True,True,False,10.0
9news.com,Democrat,10.0,122,local,news,True,True,False,11.0
9news.com,Democrat,11.0,5,local,news,True,True,False,12.0
9news.com,Republican,1.0,2163,local,news,True,True,False,2.0
9news.com,Republican,2.0,526,local,news,True,True,False,3.0
9news.com,Republican,3.0,140,local,news,True,True,False,4.0
9news.com,Republican,4.0,442,local,news,True,True,False,5.0
9news.com,Republican,5.0,353,local,news,True,True,False,6.0
9news.com,Republican,6.0,818,local,news,True,True,False,7.0
9news.com,Republican,7.0,1270,local,news,True,True,False,8.0
9news.com,Republican,8.0,774,local,news,True,True,False,9.0
9news.com,Republican,9.0,603,local,news,True,True,False,10.0
9news.com,Republican,10.0,1133,local,news,True,True,False,11.0
9news.com,Republican,11.0,339,local,news,True,True,False,12.0
9news.com,Republican,12.0,1,local,news,True,True,False,13.0
