domain,serp_rank,is_home_district,category,counts
americanbanker.com,30.0,False,other_third_party,2
americanbazaaronline.com,4.0,False,news,38
americanbazaaronline.com,5.0,False,news,2396
americanbazaaronline.com,5.0,True,news,5
americanbazaaronline.com,6.0,False,news,1598
americanbazaaronline.com,6.0,True,news,4
americanbazaaronline.com,7.0,False,news,8
americanbazaaronline.com,8.0,False,news,481
americanbazaaronline.com,8.0,True,news,1
americanbazaaronline.com,9.0,False,news,3705
americanbazaaronline.com,9.0,True,news,5
americanbazaaronline.com,10.0,False,news,2832
americanbazaaronline.com,10.0,True,news,9
americanbazaaronline.com,11.0,False,news,2293
americanbazaaronline.com,11.0,True,news,4
americanbazaaronline.com,12.0,False,news,1723
americanbazaaronline.com,12.0,True,news,4
americanbazaaronline.com,13.0,False,news,13
americanbazaaronline.com,15.0,False,news,3963
americanbazaaronline.com,15.0,True,news,10
americanbazaaronline.com,16.0,False,news,17
americanbazaaronline.com,21.0,False,news,10
americanbazaaronline.com,22.0,False,news,848
americanbazaaronline.com,22.0,True,news,2
americanbazaaronline.com,23.0,False,news,1
americanbazaaronline.com,24.0,False,news,1
americanbazaaronline.com,25.0,False,news,1
americanbazaaronline.com,30.0,False,news,1
americandope.com,16.0,False,other_third_party,1
americanindependent.com,1.0,False,news,2
americanindependent.com,2.0,False,news,862
americanindependent.com,2.0,True,news,2
americanindependent.com,3.0,False,news,24
americanindependent.com,4.0,False,news,385
americanindependent.com,5.0,False,news,28
americanindependent.com,5.0,True,news,1
americanindependent.com,6.0,False,news,807
americanindependent.com,6.0,True,news,2
americanindependent.com,7.0,False,news,1259
americanindependent.com,7.0,True,news,3
americanindependent.com,8.0,False,news,955
americanindependent.com,8.0,True,news,3
americanindependent.com,9.0,False,news,1
americanindependent.com,10.0,False,news,21
americanindependent.com,11.0,False,news,682
americanindependent.com,11.0,True,news,1
americanindependent.com,12.0,False,news,116
americanindependent.com,13.0,False,news,1070
americanindependent.com,13.0,True,news,2
americanindependent.com,14.0,False,news,42
americanindependent.com,14.0,True,news,1
americanindependent.com,15.0,False,news,16
americanindependent.com,16.0,False,news,13
americanindependent.com,18.0,False,news,1
americanprogress.org,19.0,False,news,1
americansall.org,25.0,False,other_third_party,1
americansecuritynews.com,4.0,False,news,2667
americansecuritynews.com,4.0,True,news,6
americansecuritynews.com,5.0,False,news,1380
americansecuritynews.com,5.0,True,news,4
americansecuritynews.com,6.0,False,news,1706
americansecuritynews.com,6.0,True,news,3
americansecuritynews.com,7.0,False,news,75
americansecuritynews.com,8.0,False,news,1026
americansecuritynews.com,8.0,True,news,4
americansecuritynews.com,9.0,False,news,2723
americansecuritynews.com,9.0,True,news,4
americansecuritynews.com,10.0,False,news,475
americansecuritynews.com,10.0,True,news,1
americansecuritynews.com,11.0,False,news,3585
americansecuritynews.com,11.0,True,news,6
americansecuritynews.com,12.0,False,news,1422
americansecuritynews.com,12.0,True,news,3
americansecuritynews.com,13.0,False,news,509
americansecuritynews.com,13.0,True,news,1
americansecuritynews.com,14.0,False,news,45
americansecuritynews.com,15.0,False,news,1
americansecurityproject.org,11.0,False,other_third_party,38
americansecurityproject.org,12.0,False,other_third_party,83
americansecurityproject.org,13.0,False,other_third_party,1
americansecurityproject.org,14.0,False,other_third_party,1153
americansecurityproject.org,15.0,False,other_third_party,2093
americansecurityproject.org,16.0,False,other_third_party,3
americansecurityproject.org,17.0,False,other_third_party,1262
americansecurityproject.org,17.0,True,other_third_party,3
americansecurityproject.org,18.0,False,other_third_party,1849
americansecurityproject.org,18.0,True,other_third_party,12
americansecurityproject.org,19.0,False,other_third_party,16
americansecurityproject.org,21.0,False,other_third_party,103
americansecurityproject.org,22.0,False,other_third_party,60
americansecurityproject.org,23.0,False,other_third_party,3
americansecurityproject.org,24.0,False,other_third_party,642
americansecurityproject.org,25.0,False,other_third_party,855
americansecurityproject.org,26.0,False,other_third_party,5
americansecurityproject.org,27.0,False,other_third_party,436
americansecurityproject.org,27.0,True,other_third_party,2
americansecurityproject.org,28.0,False,other_third_party,829
americansecurityproject.org,28.0,True,other_third_party,5
americansecurityproject.org,29.0,False,other_third_party,5
americustimesrecorder.com,4.0,False,news,34
americustimesrecorder.com,5.0,False,news,790
americustimesrecorder.com,6.0,False,news,4277
americustimesrecorder.com,6.0,True,news,3
americustimesrecorder.com,7.0,False,news,2247
americustimesrecorder.com,8.0,False,news,1095
americustimesrecorder.com,8.0,True,news,5
americustimesrecorder.com,9.0,False,news,3146
americustimesrecorder.com,9.0,True,news,11
americustimesrecorder.com,10.0,False,news,1844
americustimesrecorder.com,10.0,True,news,6
americustimesrecorder.com,11.0,False,news,2212
americustimesrecorder.com,11.0,True,news,1
americustimesrecorder.com,12.0,False,news,1011
americustimesrecorder.com,12.0,True,news,7
americustimesrecorder.com,13.0,False,news,842
americustimesrecorder.com,13.0,True,news,4
americustimesrecorder.com,14.0,False,news,1284
americustimesrecorder.com,14.0,True,news,6
americustimesrecorder.com,15.0,False,news,47
americustimesrecorder.com,15.0,True,news,1
americustimesrecorder.com,16.0,False,news,105
americustimesrecorder.com,17.0,False,news,7
americustimesrecorder.com,21.0,False,news,2
americustimesrecorder.com,23.0,False,news,1
americustimesrecorder.com,24.0,False,news,6
ameripriseadvisors.com,15.0,False,other_third_party,4
ameripriseadvisors.com,16.0,False,other_third_party,22
ameripriseadvisors.com,16.0,True,other_third_party,1
ameripriseadvisors.com,19.0,False,other_third_party,2
amestrib.com,3.0,False,news,415
amestrib.com,3.0,True,news,1
amestrib.com,4.0,False,news,822
amestrib.com,4.0,True,news,2
amestrib.com,5.0,False,news,56
amestrib.com,5.0,True,news,2
amestrib.com,7.0,False,news,9
amestrib.com,8.0,False,news,689
amestrib.com,9.0,False,news,14
amestrib.com,10.0,False,news,449
amestrib.com,10.0,True,news,1
amgreatness.com,6.0,False,campaign_personal,1
amgreatness.com,7.0,False,campaign_personal,16
ammoland.com,1.0,False,news,1
ammoland.com,5.0,False,news,2
ammoland.com,6.0,False,news,3
amnews.com,9.0,False,news,1
amnews.com,10.0,False,news,4
amnews.com,11.0,False,news,3
amnews.com,12.0,False,news,1
amny.com,0.0,False,news,1020
amny.com,0.0,True,news,3
amny.com,1.0,False,news,1771
amny.com,1.0,True,news,4
amny.com,2.0,False,news,1544
amny.com,2.0,True,news,3
amny.com,3.0,False,news,46
amny.com,5.0,False,news,22
amny.com,6.0,False,news,443
amny.com,6.0,True,news,1
amny.com,7.0,False,news,21
amny.com,8.0,False,news,943
amny.com,8.0,True,news,1
amny.com,9.0,False,news,197
amny.com,10.0,False,news,4
amny.com,11.0,False,news,231
amny.com,11.0,True,news,1
amny.com,12.0,False,news,1054
amny.com,12.0,True,news,3
amny.com,13.0,False,news,1748
amny.com,13.0,True,news,2
amny.com,14.0,False,news,523
amny.com,15.0,False,news,911
amny.com,15.0,True,news,4
amny.com,16.0,False,news,263
amny.com,17.0,False,news,594
amny.com,17.0,True,news,3
amny.com,18.0,False,news,97
amny.com,18.0,True,news,1
amny.com,19.0,False,news,32
amny.com,20.0,False,news,46
amny.com,23.0,False,news,1
amny.com,25.0,False,news,2
amny.com,26.0,False,news,24
amny.com,27.0,False,news,50
amny.com,27.0,True,news,1
amny.com,28.0,False,news,5
amny.com,29.0,False,news,5
amny.com,30.0,False,news,9
amodeifornevada.com,6.0,False,campaign_personal,791
amodeifornevada.com,6.0,True,campaign_personal,2
amodeifornevada.com,7.0,False,campaign_personal,309
amodeifornevada.com,7.0,True,campaign_personal,2
amodeifornevada.com,8.0,False,campaign_personal,16
amodeifornevada.com,9.0,False,campaign_personal,6246
amodeifornevada.com,9.0,True,campaign_personal,13
amodeifornevada.com,10.0,False,campaign_personal,5179
amodeifornevada.com,10.0,True,campaign_personal,11
amodeifornevada.com,11.0,False,campaign_personal,6049
amodeifornevada.com,11.0,True,campaign_personal,14
amodeifornevada.com,12.0,False,campaign_personal,271
amodeifornevada.com,12.0,True,campaign_personal,1
amodeifornevada.com,13.0,False,campaign_personal,803
amodeifornevada.com,13.0,True,campaign_personal,2
amodeifornevada.com,14.0,False,campaign_personal,393
amodeifornevada.com,14.0,True,campaign_personal,1
amodeifornevada.com,15.0,False,campaign_personal,109
amodeifornevada.com,18.0,False,campaign_personal,12
amodeifornevada.com,19.0,False,campaign_personal,54
amodeifornevada.com,20.0,False,campaign_personal,219
amodeifornevada.com,21.0,False,campaign_personal,761
amodeifornevada.com,21.0,True,campaign_personal,2
amodeifornevada.com,22.0,False,campaign_personal,98
amodeifornevada.com,23.0,False,campaign_personal,577
amodeifornevada.com,23.0,True,campaign_personal,2
amodeifornevada.com,24.0,False,campaign_personal,1382
amodeifornevada.com,24.0,True,campaign_personal,3
amodeifornevada.com,25.0,False,campaign_personal,739
amodeifornevada.com,25.0,True,campaign_personal,1
amodeifornevada.com,26.0,False,campaign_personal,389
amodeifornevada.com,26.0,True,campaign_personal,1
amsterdamnews.com,11.0,False,news,4
amsterdamnews.com,13.0,False,news,1
amsterdamnews.com,14.0,False,news,778
amsterdamnews.com,15.0,False,news,4
amsterdamnews.com,15.0,True,news,1
amsterdamnews.com,16.0,False,news,61
amsterdamnews.com,16.0,True,news,1
amsterdamnews.com,17.0,False,news,31
anchoragepress.com,12.0,False,news,1
andnowuknow.com,2.0,False,news,4
andnowuknow.com,3.0,False,news,431
andnowuknow.com,3.0,True,news,1
andnowuknow.com,7.0,False,news,1
andnowuknow.com,8.0,False,news,11
andnowuknow.com,9.0,False,news,382
andnowuknow.com,9.0,True,news,1
andnowuknow.com,10.0,False,news,38
andnowuknow.com,11.0,False,news,4
andnowuknow.com,13.0,False,news,300
andnowuknow.com,14.0,False,news,495
andnowuknow.com,14.0,True,news,1
andnowuknow.com,15.0,False,news,56
andnowuknow.com,15.0,True,news,1
andnowuknow.com,16.0,False,news,19
andrecarson.com,0.0,False,campaign_personal,31
andrecarson.com,2.0,False,campaign_personal,213
andrecarson.com,3.0,False,campaign_personal,837
andrecarson.com,3.0,True,campaign_personal,1
andrecarson.com,4.0,False,campaign_personal,3515
andrecarson.com,4.0,True,campaign_personal,8
andrecarson.com,5.0,False,campaign_personal,2214
andrecarson.com,5.0,True,campaign_personal,5
andrecarson.com,6.0,False,campaign_personal,21
andrecarson.com,7.0,False,campaign_personal,398
andrecarson.com,7.0,True,campaign_personal,1
andrecarson.com,8.0,False,campaign_personal,8323
andrecarson.com,8.0,True,campaign_personal,19
andrecarson.com,9.0,False,campaign_personal,6029
andrecarson.com,9.0,True,campaign_personal,14
andrecarson.com,10.0,False,campaign_personal,92
andrecarson.com,10.0,True,campaign_personal,3
andrecarson.com,11.0,False,campaign_personal,2002
andrecarson.com,11.0,True,campaign_personal,5
andrecarson.com,12.0,False,campaign_personal,4563
andrecarson.com,12.0,True,campaign_personal,11
andrecarson.com,13.0,False,campaign_personal,12701
andrecarson.com,13.0,True,campaign_personal,26
andrecarson.com,14.0,False,campaign_personal,5316
andrecarson.com,14.0,True,campaign_personal,13
andrecarson.com,15.0,False,campaign_personal,1050
andrecarson.com,15.0,True,campaign_personal,2
andrecarson.com,16.0,False,campaign_personal,264
andrecarson.com,18.0,False,campaign_personal,1
andrecarson.com,21.0,False,campaign_personal,17
andrecarson.com,22.0,False,campaign_personal,83
andrecarson.com,23.0,False,campaign_personal,81
andrecarson.com,24.0,False,campaign_personal,56
andrecarson.com,25.0,False,campaign_personal,33
andthevalleyshook.com,7.0,False,other_third_party,1
andthevalleyshook.com,8.0,False,other_third_party,1
andthevalleyshook.com,9.0,False,other_third_party,1
andthevalleyshook.com,14.0,False,other_third_party,1
andthevalleyshook.com,15.0,False,other_third_party,2
andybarrforcongress.com,0.0,False,campaign_personal,82
andybarrforcongress.com,1.0,False,campaign_personal,2953
andybarrforcongress.com,1.0,True,campaign_personal,8
andybarrforcongress.com,2.0,False,campaign_personal,14834
andybarrforcongress.com,2.0,True,campaign_personal,27
andybarrforcongress.com,3.0,False,campaign_personal,10332
andybarrforcongress.com,3.0,True,campaign_personal,22
andybarrforcongress.com,4.0,False,campaign_personal,2253
andybarrforcongress.com,4.0,True,campaign_personal,8
andybarrforcongress.com,5.0,False,campaign_personal,1739
andybarrforcongress.com,5.0,True,campaign_personal,6
andybarrforcongress.com,6.0,False,campaign_personal,2397
andybarrforcongress.com,6.0,True,campaign_personal,6
andybarrforcongress.com,7.0,False,campaign_personal,2635
andybarrforcongress.com,7.0,True,campaign_personal,5
andybarrforcongress.com,8.0,False,campaign_personal,3436
andybarrforcongress.com,8.0,True,campaign_personal,5
andybarrforcongress.com,9.0,False,campaign_personal,19
andybarrforcongress.com,9.0,True,campaign_personal,6
andybarrforcongress.com,10.0,False,campaign_personal,830
andybarrforcongress.com,10.0,True,campaign_personal,2
andybarrforcongress.com,11.0,False,campaign_personal,2485
andybarrforcongress.com,11.0,True,campaign_personal,5
andybarrforcongress.com,12.0,False,campaign_personal,1755
andybarrforcongress.com,12.0,True,campaign_personal,1
andybarrforcongress.com,13.0,False,campaign_personal,59
andybarrforcongress.com,13.0,True,campaign_personal,1
andybarrforcongress.com,14.0,False,campaign_personal,25
andybarrforcongress.com,14.0,True,campaign_personal,2
andybarrforcongress.com,15.0,False,campaign_personal,376
andybarrforcongress.com,16.0,False,campaign_personal,6
andybarrforcongress.com,16.0,True,campaign_personal,1
andybarrforcongress.com,17.0,False,campaign_personal,1
andybarrforcongress.com,20.0,False,campaign_personal,10
andybarrforcongress.com,21.0,False,campaign_personal,17
andybiggs.com,6.0,False,campaign_personal,144
andybiggs.com,13.0,False,campaign_personal,1
andybiggs.com,14.0,False,campaign_personal,950
andybiggs.com,14.0,True,campaign_personal,3
andybiggs.com,15.0,False,campaign_personal,715
andybiggs.com,15.0,True,campaign_personal,1
andybiggs.com,16.0,False,campaign_personal,3137
andybiggs.com,16.0,True,campaign_personal,4
andybiggs.com,17.0,False,campaign_personal,196
andybiggs.com,17.0,True,campaign_personal,1
andybiggs.com,18.0,False,campaign_personal,601
andybiggs.com,19.0,False,campaign_personal,328
andybiggs.com,20.0,False,campaign_personal,44
andybiggs.com,23.0,False,campaign_personal,10
andybiggs.com,24.0,False,campaign_personal,1241
andybiggs.com,24.0,True,campaign_personal,1
andybiggs.com,25.0,False,campaign_personal,3832
andybiggs.com,25.0,True,campaign_personal,5
andybiggs.com,26.0,False,campaign_personal,13
andybiggs.com,27.0,False,campaign_personal,565
andybiggs.com,27.0,True,campaign_personal,1
andybiggs.com,28.0,False,campaign_personal,8
andybiggs.com,30.0,False,campaign_personal,2
andyharris.com,1.0,False,campaign_personal,19
andyharris.com,2.0,False,campaign_personal,32
andyharris.com,3.0,False,campaign_personal,5909
andyharris.com,3.0,True,campaign_personal,13
andyharris.com,4.0,False,campaign_personal,6441
andyharris.com,4.0,True,campaign_personal,13
andyharris.com,5.0,False,campaign_personal,5002
andyharris.com,5.0,True,campaign_personal,8
andyharris.com,6.0,False,campaign_personal,4426
andyharris.com,6.0,True,campaign_personal,7
andyharris.com,7.0,False,campaign_personal,2827
andyharris.com,7.0,True,campaign_personal,6
andyharris.com,8.0,False,campaign_personal,5662
andyharris.com,8.0,True,campaign_personal,7
andyharris.com,9.0,False,campaign_personal,2116
andyharris.com,9.0,True,campaign_personal,5
andyharris.com,10.0,False,campaign_personal,1362
andyharris.com,10.0,True,campaign_personal,4
andyharris.com,11.0,False,campaign_personal,3159
andyharris.com,11.0,True,campaign_personal,12
andyharris.com,12.0,False,campaign_personal,3470
andyharris.com,12.0,True,campaign_personal,2
andyharris.com,13.0,False,campaign_personal,2073
andyharris.com,13.0,True,campaign_personal,4
andyharris.com,14.0,False,campaign_personal,2320
andyharris.com,14.0,True,campaign_personal,8
andyharris.com,15.0,False,campaign_personal,1324
andyharris.com,15.0,True,campaign_personal,13
andyharris.com,16.0,False,campaign_personal,346
andyharris.com,16.0,True,campaign_personal,2
andyharris.com,17.0,False,campaign_personal,653
andyharris.com,17.0,True,campaign_personal,3
andyharris.com,18.0,False,campaign_personal,438
andyharris.com,18.0,True,campaign_personal,1
andyharris.com,19.0,False,campaign_personal,79
andyharris.com,20.0,False,campaign_personal,7
andyharris.com,20.0,True,campaign_personal,1
andyharris.com,21.0,False,campaign_personal,94
andyharris.com,21.0,True,campaign_personal,1
andyharris.com,22.0,False,campaign_personal,17
andyharris.com,22.0,True,campaign_personal,1
andyharris.com,23.0,False,campaign_personal,3
andyharris.com,25.0,False,campaign_personal,3
andyharris.com,26.0,False,campaign_personal,1
andykimforcongress.com,0.0,False,campaign_personal,481
andykimforcongress.com,1.0,False,campaign_personal,32270
andykimforcongress.com,1.0,True,campaign_personal,61
andykimforcongress.com,2.0,False,campaign_personal,4931
andykimforcongress.com,2.0,True,campaign_personal,21
andykimforcongress.com,3.0,False,campaign_personal,692
andykimforcongress.com,3.0,True,campaign_personal,4
andykimforcongress.com,4.0,False,campaign_personal,1878
andykimforcongress.com,4.0,True,campaign_personal,7
andykimforcongress.com,5.0,False,campaign_personal,3284
andykimforcongress.com,5.0,True,campaign_personal,8
andykimforcongress.com,6.0,False,campaign_personal,726
andykimforcongress.com,7.0,False,campaign_personal,431
andykimforcongress.com,7.0,True,campaign_personal,2
andykimforcongress.com,8.0,False,campaign_personal,112
andykimforcongress.com,8.0,True,campaign_personal,1
andykimforcongress.com,9.0,False,campaign_personal,510
andykimforcongress.com,9.0,True,campaign_personal,1
andykimforcongress.com,10.0,False,campaign_personal,236
andykimforcongress.com,10.0,True,campaign_personal,1
andykimforcongress.com,11.0,False,campaign_personal,47
andykimforcongress.com,11.0,True,campaign_personal,1
andykimforcongress.com,12.0,False,campaign_personal,16
andykimforcongress.com,12.0,True,campaign_personal,1
andykimforcongress.com,13.0,False,campaign_personal,496
andykimforcongress.com,13.0,True,campaign_personal,1
andykimforcongress.com,14.0,False,campaign_personal,1800
andykimforcongress.com,14.0,True,campaign_personal,2
andykimforcongress.com,15.0,False,campaign_personal,2314
andykimforcongress.com,15.0,True,campaign_personal,5
andykimforcongress.com,16.0,False,campaign_personal,531
andykimforcongress.com,16.0,True,campaign_personal,1
andykimforcongress.com,17.0,False,campaign_personal,372
andykimforcongress.com,17.0,True,campaign_personal,1
andykimforcongress.com,18.0,False,campaign_personal,173
andykimforcongress.com,18.0,True,campaign_personal,1
andykimforcongress.com,19.0,False,campaign_personal,45
andykimforcongress.com,20.0,False,campaign_personal,525
andykimforcongress.com,20.0,True,campaign_personal,1
andykimforcongress.com,21.0,False,campaign_personal,1352
andykimforcongress.com,21.0,True,campaign_personal,2
andykimforcongress.com,22.0,False,campaign_personal,906
andykimforcongress.com,22.0,True,campaign_personal,3
andykimforcongress.com,23.0,False,campaign_personal,570
andykimforcongress.com,23.0,True,campaign_personal,1
andykimforcongress.com,24.0,False,campaign_personal,426
andykimforcongress.com,24.0,True,campaign_personal,1
andykimforcongress.com,25.0,False,campaign_personal,351
andykimforcongress.com,25.0,True,campaign_personal,2
andykimforcongress.com,26.0,False,campaign_personal,37
andykimforcongress.com,26.0,True,campaign_personal,2
andykimforcongress.com,27.0,False,campaign_personal,11
andykimforcongress.com,27.0,True,campaign_personal,1
andykimforcongress.com,28.0,False,campaign_personal,10
andykimforcongress.com,28.0,True,campaign_personal,1
andykimmusic.com,2.0,False,other_third_party,1
andykimmusic.com,3.0,False,other_third_party,31
andykimmusic.com,3.0,True,other_third_party,1
andykimmusic.com,4.0,False,other_third_party,3411
andykimmusic.com,4.0,True,other_third_party,3
andykimmusic.com,5.0,False,other_third_party,4926
andykimmusic.com,5.0,True,other_third_party,13
andykimmusic.com,6.0,False,other_third_party,1372
andykimmusic.com,6.0,True,other_third_party,1
andykimmusic.com,7.0,False,other_third_party,220
andykimmusic.com,8.0,False,other_third_party,1845
andykimmusic.com,8.0,True,other_third_party,8
andykimmusic.com,9.0,False,other_third_party,2193
andykimmusic.com,9.0,True,other_third_party,6
andykimmusic.com,10.0,False,other_third_party,35
andykimmusic.com,10.0,True,other_third_party,1
andykimmusic.com,11.0,False,other_third_party,397
andykimmusic.com,11.0,True,other_third_party,2
andykimmusic.com,12.0,False,other_third_party,4563
andykimmusic.com,12.0,True,other_third_party,8
andykimmusic.com,13.0,False,other_third_party,565
andykimmusic.com,13.0,True,other_third_party,5
andykimmusic.com,14.0,False,other_third_party,527
andykimmusic.com,14.0,True,other_third_party,1
andykimmusic.com,15.0,False,other_third_party,2016
andykimmusic.com,15.0,True,other_third_party,4
andykimmusic.com,16.0,False,other_third_party,412
andykimmusic.com,16.0,True,other_third_party,2
andykimmusic.com,17.0,False,other_third_party,45
andykimmusic.com,17.0,True,other_third_party,1
andykimmusic.com,18.0,False,other_third_party,1917
andykimmusic.com,18.0,True,other_third_party,10
andykimmusic.com,19.0,False,other_third_party,1138
andykimmusic.com,19.0,True,other_third_party,3
andykimmusic.com,20.0,False,other_third_party,418
andykimmusic.com,20.0,True,other_third_party,1
andykimmusic.com,21.0,False,other_third_party,554
andykimmusic.com,21.0,True,other_third_party,1
andykimmusic.com,22.0,False,other_third_party,4376
andykimmusic.com,22.0,True,other_third_party,9
andykimmusic.com,23.0,False,other_third_party,2674
andykimmusic.com,23.0,True,other_third_party,1
andykimmusic.com,24.0,False,other_third_party,659
andykimmusic.com,25.0,False,other_third_party,1124
andykimmusic.com,25.0,True,other_third_party,2
andykimmusic.com,26.0,False,other_third_party,1750
andykimmusic.com,26.0,True,other_third_party,2
andykimmusic.com,27.0,False,other_third_party,1380
andykimmusic.com,27.0,True,other_third_party,5
andykimmusic.com,28.0,False,other_third_party,856
andykimmusic.com,28.0,True,other_third_party,1
andykimmusic.com,29.0,False,other_third_party,165
andykimmusic.com,30.0,False,other_third_party,27
andykimmusic.com,33.0,False,other_third_party,4
andylevin.com,3.0,False,other_third_party,6
andylevin.com,4.0,False,other_third_party,403
andylevin.com,5.0,False,other_third_party,153
andylevin.com,6.0,False,other_third_party,26
andylevin.com,7.0,False,other_third_party,6
andylevin.com,8.0,False,other_third_party,58
andylevin.com,9.0,False,other_third_party,9
andylevin.com,10.0,False,other_third_party,6
andylevin.com,12.0,False,other_third_party,1
andylevin.com,13.0,False,other_third_party,12
andylevin.com,15.0,False,other_third_party,2
andylevin.com,16.0,False,other_third_party,228
andylevin.com,24.0,False,other_third_party,34
andylevin.com,25.0,False,other_third_party,44
andylevinforcongress.com,0.0,False,campaign_personal,10
andylevinforcongress.com,1.0,False,campaign_personal,8
andylevinforcongress.com,2.0,False,campaign_personal,36128
andylevinforcongress.com,2.0,True,campaign_personal,79
andylevinforcongress.com,3.0,False,campaign_personal,6300
andylevinforcongress.com,3.0,True,campaign_personal,41
andylevinforcongress.com,4.0,False,campaign_personal,73
andylevinforcongress.com,4.0,True,campaign_personal,2
andylevinforcongress.com,5.0,False,campaign_personal,429
andylevinforcongress.com,5.0,True,campaign_personal,2
andylevinforcongress.com,6.0,False,campaign_personal,1657
andylevinforcongress.com,6.0,True,campaign_personal,2
andylevinforcongress.com,7.0,False,campaign_personal,195
andylevinforcongress.com,7.0,True,campaign_personal,1
andylevinforcongress.com,8.0,False,campaign_personal,388
andylevinforcongress.com,8.0,True,campaign_personal,3
andylevinforcongress.com,9.0,False,campaign_personal,101
andylevinforcongress.com,10.0,False,campaign_personal,214
andylevinforcongress.com,10.0,True,campaign_personal,4
andylevinforcongress.com,11.0,False,campaign_personal,2425
andylevinforcongress.com,11.0,True,campaign_personal,5
andylevinforcongress.com,12.0,False,campaign_personal,1778
andylevinforcongress.com,12.0,True,campaign_personal,3
andylevinforcongress.com,13.0,False,campaign_personal,7
andylevinforcongress.com,21.0,False,campaign_personal,70
andylevinforcongress.com,22.0,False,campaign_personal,175
angelusnews.com,6.0,False,news,687
angelusnews.com,6.0,True,news,1
angelusnews.com,7.0,False,news,78
angelusnews.com,8.0,False,news,1475
angelusnews.com,8.0,True,news,3
angelusnews.com,9.0,False,news,3535
angelusnews.com,9.0,True,news,8
angelusnews.com,10.0,False,news,2232
angelusnews.com,10.0,True,news,5
angelusnews.com,11.0,False,news,1437
angelusnews.com,11.0,True,news,4
angelusnews.com,12.0,False,news,845
angelusnews.com,12.0,True,news,2
angelusnews.com,13.0,False,news,456
angelusnews.com,13.0,True,news,1
angelusnews.com,14.0,False,news,184
angelusnews.com,15.0,False,news,27
angelusnews.com,16.0,False,news,1
angelusnews.com,17.0,False,news,1
angelusnews.com,22.0,False,news,1
angelusnews.com,24.0,False,news,1
angiecraig.com,0.0,False,campaign_personal,1
angiecraig.com,1.0,False,campaign_personal,25356
angiecraig.com,1.0,True,campaign_personal,53
angiecraig.com,2.0,False,campaign_personal,16472
angiecraig.com,2.0,True,campaign_personal,35
angiecraig.com,3.0,False,campaign_personal,1774
angiecraig.com,3.0,True,campaign_personal,14
angiecraig.com,4.0,False,campaign_personal,1198
angiecraig.com,4.0,True,campaign_personal,2
angiecraig.com,5.0,False,campaign_personal,1710
angiecraig.com,5.0,True,campaign_personal,4
angiecraig.com,6.0,False,campaign_personal,279
angiecraig.com,6.0,True,campaign_personal,2
angiecraig.com,7.0,False,campaign_personal,221
angiecraig.com,8.0,False,campaign_personal,1
angiecraig.com,9.0,False,campaign_personal,21
angiecraig.com,11.0,False,campaign_personal,3
angiecraig.com,14.0,False,campaign_personal,17
annaeshoo4congress.com,1.0,False,campaign_personal,385
annaeshoo4congress.com,2.0,False,campaign_personal,8525
annaeshoo4congress.com,2.0,True,campaign_personal,18
annaeshoo4congress.com,3.0,False,campaign_personal,13927
annaeshoo4congress.com,3.0,True,campaign_personal,36
annaeshoo4congress.com,4.0,False,campaign_personal,11519
annaeshoo4congress.com,4.0,True,campaign_personal,27
annaeshoo4congress.com,5.0,False,campaign_personal,3502
annaeshoo4congress.com,5.0,True,campaign_personal,7
annaeshoo4congress.com,6.0,False,campaign_personal,122
annaeshoo4congress.com,7.0,False,campaign_personal,2465
annaeshoo4congress.com,7.0,True,campaign_personal,6
annaeshoo4congress.com,8.0,False,campaign_personal,903
annaeshoo4congress.com,8.0,True,campaign_personal,2
annaeshoo4congress.com,9.0,False,campaign_personal,28
annaeshoo4congress.com,10.0,False,campaign_personal,409
annaeshoo4congress.com,10.0,True,campaign_personal,1
annaeshoo4congress.com,11.0,False,campaign_personal,141
annaeshoo4congress.com,12.0,False,campaign_personal,1
annaeshoo4congress.com,13.0,False,campaign_personal,6
annaeshoo4congress.com,14.0,False,campaign_personal,386
annaeshoo4congress.com,14.0,True,campaign_personal,1
annaeshoo4congress.com,15.0,False,campaign_personal,2
annaeshoo4congress.com,16.0,False,campaign_personal,26
annaeshoo4congress.com,17.0,False,campaign_personal,12
annaeshoo4congress.com,18.0,False,campaign_personal,1501
annaeshoo4congress.com,18.0,True,campaign_personal,5
annaeshoo4congress.com,19.0,False,campaign_personal,581
annaeshoo4congress.com,19.0,True,campaign_personal,2
annaeshoo4congress.com,20.0,False,campaign_personal,66
annaeshoo4congress.com,21.0,False,campaign_personal,1537
annaeshoo4congress.com,21.0,True,campaign_personal,2
annaeshoo4congress.com,22.0,False,campaign_personal,1455
annaeshoo4congress.com,22.0,True,campaign_personal,4
annaeshoo4congress.com,23.0,False,campaign_personal,53
annaeshoo4congress.com,24.0,False,campaign_personal,35
annaeshoo4congress.com,25.0,False,campaign_personal,20
annaeshoo4congress.com,26.0,False,campaign_personal,25
annaeshoo4congress.com,27.0,False,campaign_personal,8
annaeshoo4congress.com,28.0,False,campaign_personal,1
annaeshoo4congress.com,29.0,False,campaign_personal,3
annanews.com,5.0,False,news,37
annanews.com,6.0,False,news,1763
annanews.com,6.0,True,news,5
annanews.com,8.0,False,news,13
annanews.com,9.0,False,news,304
annistonstar.com,3.0,False,news,401
annistonstar.com,3.0,True,news,1
annistonstar.com,4.0,False,news,58
annistonstar.com,5.0,False,news,440
annistonstar.com,5.0,True,news,1
